0,893.5442089944245,467.9158020394449,381.5389853928535,313.8650293279639,565.4792898240826,171.945944000024,376.2359384907962,275.4924617842217,377.4127013436832,160.4506042251552,311.5627153922259,Inf,202.9309747675181,147.8920701811677,116.1014358332638,685.8218795756692,708.5122079263305,Inf,544.5428448000065,639.0231105948824,653.1086486366621,937.8136289641291,702.4304481539143,694.2450598900758,647.2696285078049,Inf,866.1078227765385,160.5509577215187,805.8955418603425,282.0615518084354,460.0003519513612,304.4353628510481,Inf,748.053600198393,514.0284851040932,190.3112315958341,377.9480949969329,188.9349421181761,339.4083867932395,816.245980975308,Inf,116.2820484547868,200.851730845418,900.9806719097505,Inf,196.2344191290254,545.6398859277205,755.0461652000732,621.2026027293032,46.06461016790998,241.6681541655537,597.4686909897688,Inf,248.4853196548751,708.4885312809508,554.9195895473399,534.9995098738447,149.4639875508507,571.4044931966837,614.2527972295343,191.6602473856811,746.55232804011,651.7543140713085,140.6460628940298,90.50893972782536,58.11978782032129,135.4309486795315,670.0441063773025,Inf,904.1070689889284,665.896832163578,166.1699774381066,428.7432977021894,214.0651920854533,664.1518818927435,708.9806367144245,928.5562041225102,Inf,142.7342152763241,663.0062920006303,747.4021544084819,584.6239634436738,50.50455449180512,170.8750272480251,883.0746064650235,267.6618962353967,152.8264515453566,146.8591623167512,229.0653799447745,Inf,176.7726028788255,601.2296294812401,170.4139800860128,168.421573074205,744.0077234876953,899.9838068944927,670.7412005386834,736.4328588940284,629.7117136690393
918.7265568763712,0,533.0448804184653,805.9814037090254,539.6590787665421,334.8508820779005,Inf,1148.478055986433,632.4490130109896,796.415646702759,1060.491546890879,1017.267198321604,739.8259359199177,Inf,732.081669228371,848.9220593455697,256.4218634734282,96.05772672804912,331.0975063259651,392.9152585034969,328.7115347271955,922.1460912955224,154.8213494170956,195.0869811634536,430.3900175829311,240.286317910524,727.8089586239103,209.7000819123394,Inf,77.49525974442106,922.8967166529907,890.4151574917076,618.2817604710175,193.0127056957631,Inf,379.6906103068781,782.705158240113,Inf,667.2044243556406,Inf,397.8783729824902,612.1769070936541,759.8417205355992,718.5931517556362,Inf,1333.983560642284,804.4160877873147,472.8804610513743,343.9241563666973,246.371064138046,847.3385341416337,544.5591413658409,484.9742791222893,1220.585130827906,614.9572458808988,237.5340032676071,329.1096166518914,377.1445401630544,688.19256972285,Inf,473.8240452288796,702.1845739020956,1427.316640360291,381.6813137047358,817.6233792653334,764.6385732525287,891.452519084768,699.0594079748856,203.8595360669246,114.0545474439674,194.5521578925747,261.8875432526386,799.8475451438534,438.2523174264186,633.9971086662437,966.2946559453929,139.5215640173356,151.1287693505559,179.0908889318384,795.5244800982772,Inf,543.3407516250967,1076.223741858629,882.8668106170476,824.587498439997,189.4288711669694,656.5767798495268,1010.035978247583,840.5783397290758,715.2859691489163,250.1993735625661,918.178031064911,Inf,841.974796918847,758.7667801854313,122.6640403773688,138.1122118725603,358.735866603012,339.0556461438387,799.1255167959788
534.8521558217349,530.1171742091731,0,335.2499412755456,318.7602035700564,347.8079099065802,569.1270315445744,706.2399041951967,337.4393666303391,289.0287032409245,698.9565741693759,584.6381384370785,225.2875248980902,352.9454256969835,498.1662255991411,527.8467742240479,297.9833976324909,500.654535274962,327.6318142112041,444.1204958975774,233.6499987024481,431.1635211812454,485.2802609718289,388.0919247058537,254.5585951939415,321.0040412349304,187.1199073184965,481.1905777541478,Inf,486.0268683083347,426.5668867844139,383.1170502319656,363.8004060437281,421.4983504670305,460.2606401384846,182.2946519389441,556.4128690337093,825.1800089378586,401.7567751157176,345.1250921821988,311.0530575778057,169.7222923057857,404.0903324960229,303.420628807677,448.2398797226354,896.478265526877,Inf,110.0494462155627,265.0486623600681,Inf,462.5798469955295,315.0169174173937,Inf,581.9000517607266,284.1691448038409,321.3167126709498,401.2164398737194,485.7618457551466,331.9769649228794,380.7348477042108,112.9546917683627,283.6865258398375,Inf,218.0732962443956,529.2902424285658,Inf,456.5933132223379,303.1181142811646,348.1102052914626,529.0244892045945,481.7230814618734,299.6320681303807,577.3877686796093,353.4901986321493,429.7795718989472,342.8052692693363,405.0478252495923,463.5548650531542,420.2527689126675,581.5736947752397,315.9196597471027,217.2530339672226,482.9108232151979,483.5270298288933,566.4334528271202,504.9505336301735,333.1343596801548,454.2854508504999,Inf,297.3805148527777,476.0994327613673,632.080815256274,Inf,Inf,565.6994880228291,419.459229621176,469.6978481231336,237.6059493180867,Inf,249.7292090013747
388.4144025671396,862.3853973593515,337.41767061888,0,476.8195704926126,686.40814311829,532.252602007202,416.1936862965262,417.2442751064562,13.10021051002105,546.284336309154,246.8654257051131,Inf,464.0278110896695,519.8337982888696,470.1614741950885,545.0187716682848,805.8769541429913,Inf,646.8078178162101,558.9277496087245,221.6277798294756,914.2720226312853,680.2279809297197,464.8722367776779,639.7690594866185,200.0516299997485,826.7737026551521,549.044131029994,784.3715344719143,152.0779439651419,118.3088467781976,544.5731185345162,712.0673757293442,803.414017704293,517.4120367701046,539.2897669677359,607.054601036545,432.681654137978,487.1106183606163,Inf,313.4724447596118,337.853386808128,315.6871085343215,778.8582233968814,622.8018307846917,594.5847516357442,383.9616126051623,586.8119410047702,683.7684646655536,389.084689559018,392.9964422776766,435.2327341525471,303.8351892396336,355.2185221472708,689.0779148582534,646.0381299626848,645.7670105508345,308.1289619604534,705.628613835889,458.9682726843669,287.6867311218023,568.6784741402765,508.0452326949721,497.4905025533696,466.5281337901426,Inf,332.5469402481826,693.3663223677416,801.4964234307924,853.4217842802909,552.8093402537174,551.8877744719272,546.5598925903948,Inf,252.7463490138236,Inf,860.5560058142519,749.8874105775371,526.4384386545406,594.5305889795626,465.7998191733364,227.8446406334793,Inf,508.8163840272505,779.5677291192393,390.3062260360953,257.0591325652351,541.0986947512105,242.815453536459,Inf,560.5482296297507,Inf,515.6342656441784,569.3450959964621,755.6213423052363,866.1114398481278,Inf,513.4643347809923,234.0073227767652
332.4133520161852,530.9920987078054,Inf,441.072551546381,0,259.3718175461095,287.3211530637155,719.8248771458,70.75172380229155,Inf,433.3949513027885,575.8624948581573,Inf,124.583196488752,214.1485986702805,309.6473918508948,Inf,473.0985626085355,220.0775795759033,185.3115171127089,379.1846503734295,671.2186304711724,634.485193714631,355.3358153640909,441.1463608573075,359.0307266225043,472.1862447857501,620.721219822045,496.6025477440653,513.2716094820831,506.5436530296986,563.2913570695756,84.63586420608448,518.336216881114,430.85199378747,234.443607001192,294.1693459066684,678.6983659838627,120.6359688680764,26.03084820117561,513.9328283057432,161.5489673799066,202.9232562160342,192.7313877436403,597.3186784044321,838.9604258979696,326.4314829070614,265.6904528449091,461.4717876429993,323.1293698535845,281.5273157441055,72.87753389984549,Inf,638.1943035797015,108.2584819132336,Inf,226.6408395392506,219.3056928228769,Inf,234.3278185939569,395.615967041466,213.8758786197045,993.4266363592104,448.0920988505285,271.9746480723273,289.4581883351411,306.9185094567197,203.3200098253788,356.3114490641343,572.796844314931,605.9654928023978,343.0072282184756,277.4683040445462,109.0931302140145,Inf,587.9692878743558,382.0422093712307,608.8319453507008,Inf,275.8275304704577,446.4044856955891,547.7789289373828,715.300646510529,301.6806976644511,301.8014324259591,599.4072835953417,61.9488055848937,418.4227307070975,261.833331992737,259.6914881488429,561.5612350620504,412.0541964507041,420.8116480935178,249.5228995816156,Inf,415.8348772209263,579.1276163455104,452.7927146214157,430.1110102037605,559.0986000663137
571.9932146308432,Inf,410.0291107154156,716.9192770591065,247.0644757513811,0,473.1274740521343,Inf,294.3356840601695,Inf,644.5054645931264,839.9026543507117,449.8299656915437,358.1573911696098,394.773685046358,463.875009146592,Inf,222.4668477821858,55.9144622996722,109.971286174047,333.081512055366,907.1128832595482,412.3094362901345,119.9163730341914,416.170027525511,190.5495552152353,627.3882357807681,407.8601085409359,717.6346395121823,311.3953580118178,777.0678280512444,742.7310453922775,285.6478255831394,382.810863406126,230.7322555980011,208.8525473021299,496.3058561290657,999.5188832698807,387.5761969094494,246.1968348287916,521.4792964173764,325.1179880625839,447.1639913493291,430.7943587868719,485.4634795338399,Inf,529.8320630784231,325.9316374876706,408.9286031687117,59.93639347213314,543.8016903919643,314.336297852041,413.3343726421342,859.8217168819244,335.5189235646517,267.7891385422092,36.93298591727191,112.5846034635404,456.3001004112907,44.32871967080632,411.3258942028606,453.1816742592245,1278.710789256354,395.7062178569379,512.1264252809091,513.5550845761935,579.4397188356895,431.8203731012516,142.3725115593224,403.581986365174,395.0588597666288,208.4137272166359,534.9785491386266,Inf,359.7649284799944,753.2217659900199,183.1498901157193,385.336222564839,339.3770157203612,560.7084046389185,279.3847739085666,Inf,813.3349001234903,541.9253582287974,468.9491129990668,378.1736691204922,288.5691006336456,672.2429215056562,Inf,463.8575631655934,393.6959857286874,575.6180834969249,Inf,429.6694958854432,453.2205108693752,206.5882975121213,Inf,381.0479704183471,362.1507197170361,662.2748215035922
171.7181797886307,853.2788595570281,522.8904946784721,554.8659014853878,297.2721129135634,512.8756631347103,0,544.057722092067,219.8457842667928,Inf,187.4069126339994,536.2278360071595,340.0708906405401,171.6059666308572,38.81569937099886,52.78441570532212,698.7140636901311,692.0304706990145,508.9570839885318,380.2419913512839,629.6542647695937,813.2691304666422,947.1959698597426,Inf,701.5956137263976,658.5290049247617,Inf,907.5769438792281,201.6260881515399,733.1726161758123,422.0607826118959,661.8695994823614,208.4788921235928,902.865837355996,740.5906829299472,524.7755173798716,20.00818624520506,460.2479801175747,155.2633439840768,282.1626139533171,792.5704421651401,381.0424024393455,183.8652834137339,229.7225114023473,834.3830728333769,602.2060277758258,Inf,496.795266539769,758.0653972540615,565.3478460990679,137.029003382639,274.1675675920362,625.963827986795,532.9585430655588,290.1382048497877,713.8925629944318,521.3513573052967,445.065560914052,252.776251729078,471.1545181610621,650.763913241054,260.867770118698,871.3955024822982,732.2044251713667,Inf,86.72020064082399,190.0113570035211,215.0625368333503,576.1582097262761,853.6865817057366,897.4438234231804,658.2828242249344,20.12997011597055,351.2078484728384,135.4035914930685,707.9275778947783,682.3187504218761,843.6424204486425,765.7683089032791,32.39997147222555,639.4902738609403,744.9008769160097,733.8846582577263,208.6855143377778,7.535530002061612,948.87929019968,247.2952296651429,339.4412255588248,13.88765352575719,313.6920044983188,908.1002204397214,142.7836942880015,Inf,Inf,15.83688297921836,Inf,Inf,Inf,678.1311422681468,685.4599131327079
391.0620975266843,1268.815987981143,729.576984828971,416.7320847078038,616.7277478995046,972.3953972733085,558.5157617421888,0,563.034928590479,468.9882646147914,419.3541358597508,186.6799006439947,531.9472523719063,646.4291651710872,551.1961752814699,485.1087471749575,909.2202626220006,1030.248905167658,910.4202897330555,788.140643397203,904.5642671586176,609.3368761647475,1269.834480537376,1033.685854782472,894.18793481721,1015.53586563576,634.6121899486062,1115.126867225722,399.8966813697602,1098.41201000241,289.7160411509018,529.5163242580949,597.5915325354782,1089.837936907837,1224.299651308558,795.2847032272205,541.9792858368962,224.5268286762132,565.2757604967983,Inf,1023.441125842852,620.3201723141898,431.8656322817732,495.7757503284106,1179.363467755504,152.9511313750433,Inf,772.4881110283193,872.8872117083299,945.5444661515617,398.1632110215577,609.8578797473676,751.1437050943845,176.689872271229,550.028648593747,1041.114956399465,958.1782225741701,945.7443851161287,441.5205631725173,Inf,861.8614083397858,446.4166669318722,384.4456323757148,960.7708597741297,505.0930326812679,485.801599972031,355.8672392182636,501.8799670793297,1011.232726565937,1202.370404509522,1175.474872413396,Inf,510.532630311977,722.707069143832,645.6090504606105,614.9285140375064,1098.460280611232,1212.615019578796,1076.593735408087,Inf,Inf,860.6994952611498,Inf,Inf,526.7343142303195,1168.968707627187,Inf,261.9050560081903,477.7607769393145,483.2242539632664,1180.672171424362,411.2114378983146,786.7266483968948,452.6080420996668,Inf,1086.903733786276,1151.340232765009,926.8311589256941,916.6189915892444,604.008778535164
250.1736679689865,605.4014422673149,330.8710428523311,Inf,69.58034510370909,Inf,238.5301713854263,590.8081104900159,0,423.0085652972834,420.0340572560624,495.5153037970719,235.8013941452979,49.38906739815017,187.7782029537569,242.5327685248881,453.2187204331528,518.5124762791203,283.3239422088819,246.3354478594475,Inf,660.6599814128383,685.4944256073296,401.0069958396491,464.7006552241795,391.0790960809223,481.3945762379096,705.4720927489144,378.2627042550532,557.3200144204457,411.1952737115215,553.2357190546069,Inf,590.5687442309002,527.7337767079327,271.9868018668848,235.50899663221,594.1779560991087,72.30908562650397,87.65055909806604,612.5478470147364,169.8619360907913,150.0986715478497,125.9685189755067,676.5345903709124,727.1305639714919,284.3931318756741,284.6198786550726,546.7283052852971,377.1634833544403,216.2561706852597,36.03121800212414,448.9088602214875,593.5104639625108,83.72890146346367,488.8801225324843,336.5101114621582,326.4310451788718,159.6082353964749,310.1034285391019,432.121889141209,150.5000985722019,982.1718509722658,492.213924430359,223.437149363833,188.0871302638868,248.0478915440727,123.854998352846,354.6657669480162,616.9999505917125,715.5371769581456,Inf,246.8817456606789,Inf,75.38770067579615,594.6599189166257,Inf,648.4812182077508,602.3619255070007,236.6311402000168,Inf,565.0148009903327,682.6517326575151,242.3258608890183,230.7834691586657,620.3188013550472,18.34564427889204,Inf,233.2578262787345,215.9330888914885,651.7727694130456,357.2224833676125,442.1545876236613,Inf,230.565851303377,482.6829979414028,624.9419706249902,485.8577098254772,477.7963841215059,555.2529913351369
391.9763997070563,771.4986389246958,310.6219070622752,13.7986140772494,467.482007015629,707.5328850311582,Inf,451.7298496634502,Inf,0,582.9748938457398,Inf,190.5548071112165,383.7657782523431,Inf,473.82843482765,584.9316876627415,795.3539167873263,610.29663409326,595.126482652498,Inf,236.2343926735254,807.203597356771,684.5169483292242,Inf,613.6687858755633,162.5331070706787,816.9069395625764,592.8872906049805,742.9140525058942,169.112545517205,Inf,517.0413500745678,698.0618213402098,742.0153466678186,492.0657325070509,535.9662962230728,652.1944984004298,420.3431937248932,495.2248420698662,587.8419117861515,322.1491350156236,363.4675154977683,313.3090680274173,694.4736894822524,574.4081439114847,577.4601414404775,376.9472343034289,580.8081489515847,627.1548311419303,421.2190364187368,414.5922146832555,431.0468279233115,301.5484755137592,331.6756978896936,613.5010303710476,600.1787603244718,623.3109760526949,312.9715109127308,618.2448253687078,382.870650370391,296.1843507997725,600.8245529175616,571.2872698852589,466.2021338634412,456.7292836103962,336.4958958729633,319.2513847274208,678.7839672236311,Inf,798.1186885790748,591.5108938539031,Inf,639.3307955119895,481.1287226013673,242.2386808638398,696.1290676024321,768.1526485378199,750.0817010593997,Inf,622.521785019446,437.1508101794954,216.42492066838,329.1691931862789,495.5690105432947,893.829210543433,425.4109557856358,266.3731066567891,487.3770548020564,233.686309073681,733.5896844143548,525.6985074397677,427.0952482082685,471.0888088538804,495.0953571553108,752.3247958023785,705.3081201938181,492.1443256583886,581.6933296105603,263.9676050295733
